CPU field configuration:
Z = 0
0.00e+00 1.49e+07 2.99e+07 4.49e+07 5.96e+07 7.31e+07 8.41e+07 9.13e+07 9.33e+07 8.98e+07 8.10e+07 6.82e+07 5.27e+07 3.57e+07 1.80e+07 0.00e+00 
0.00e+00 1.96e+07 3.95e+07 5.96e+07 7.95e+07 9.80e+07 1.13e+08 1.24e+08 1.27e+08 1.22e+08 1.09e+08 9.17e+07 7.05e+07 4.76e+07 2.39e+07 0.00e+00 
0.00e+00 2.39e+07 4.82e+07 7.31e+07 9.80e+07 1.22e+08 1.42e+08 1.55e+08 1.59e+08 1.53e+08 1.37e+08 1.14e+08 8.73e+07 5.86e+07 2.94e+07 0.00e+00 
0.00e+00 2.73e+07 5.53e+07 8.41e+07 1.13e+08 1.42e+08 1.66e+08 1.83e+08 1.88e+08 1.80e+08 1.61e+08 1.33e+08 1.01e+08 6.78e+07 3.39e+07 0.00e+00 
0.00e+00 2.95e+07 5.98e+07 9.13e+07 1.24e+08 1.55e+08 1.83e+08 2.02e+08 2.08e+08 1.99e+08 1.77e+08 1.46e+08 1.11e+08 7.38e+07 3.68e+07 0.00e+00 
0.00e+00 3.01e+07 6.11e+07 9.33e+07 1.27e+08 1.59e+08 1.88e+08 2.08e+08 2.14e+08 2.05e+08 1.82e+08 1.50e+08 1.14e+08 7.56e+07 3.77e+07 0.00e+00 
0.00e+00 2.90e+07 5.88e+07 8.98e+07 1.22e+08 1.53e+08 1.80e+08 1.99e+08 2.05e+08 1.96e+08 1.75e+08 1.44e+08 1.09e+08 7.27e+07 3.62e+07 0.00e+00 
0.00e+00 2.62e+07 5.31e+07 8.10e+07 1.09e+08 1.37e+08 1.61e+08 1.77e+08 1.82e+08 1.75e+08 1.56e+08 1.29e+08 9.80e+07 6.55e+07 3.27e+07 0.00e+00 
0.00e+00 2.22e+07 4.49e+07 6.82e+07 9.17e+07 1.14e+08 1.33e+08 1.46e+08 1.50e+08 1.44e+08 1.29e+08 1.07e+08 8.19e+07 5.49e+07 2.75e+07 0.00e+00 
0.00e+00 1.73e+07 3.48e+07 5.27e+07 7.05e+07 8.73e+07 1.01e+08 1.11e+08 1.14e+08 1.09e+08 9.80e+07 8.19e+07 6.28e+07 4.23e+07 2.12e+07 0.00e+00 
0.00e+00 1.17e+07 2.36e+07 3.57e+07 4.76e+07 5.86e+07 6.78e+07 7.38e+07 7.56e+07 7.27e+07 6.55e+07 5.49e+07 4.23e+07 2.85e+07 1.43e+07 0.00e+00 
0.00e+00 5.93e+06 1.19e+07 1.80e+07 2.39e+07 2.94e+07 3.39e+07 3.68e+07 3.77e+07 3.62e+07 3.27e+07 2.75e+07 2.12e+07 1.43e+07 7.21e+06 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 2
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 9.97e+06 2.00e+07 2.99e+07 3.95e+07 4.82e+07 5.53e+07 5.98e+07 6.11e+07 5.88e+07 5.31e+07 4.49e+07 3.48e+07 2.36e+07 1.19e+07 0.00e+00 
0.00e+00 2.00e+07 4.00e+07 6.01e+07 7.96e+07 9.75e+07 1.12e+08 1.22e+08 1.24e+08 1.20e+08 1.08e+08 9.10e+07 7.03e+07 4.77e+07 2.40e+07 0.00e+00 
0.00e+00 2.99e+07 6.01e+07 9.06e+07 1.21e+08 1.49e+08 1.72e+08 1.87e+08 1.91e+08 1.84e+08 1.66e+08 1.39e+08 1.07e+08 7.22e+07 3.63e+07 0.00e+00 
0.00e+00 3.95e+07 7.96e+07 1.21e+08 1.62e+08 2.00e+08 2.33e+08 2.55e+08 2.62e+08 2.51e+08 2.25e+08 1.88e+08 1.44e+08 9.66e+07 4.84e+07 0.00e+00 
0.00e+00 4.82e+07 9.75e+07 1.49e+08 2.00e+08 2.50e+08 2.94e+08 3.24e+08 3.33e+08 3.19e+08 2.84e+08 2.36e+08 1.79e+08 1.20e+08 5.98e+07 0.00e+00 
0.00e+00 5.53e+07 1.12e+08 1.72e+08 2.33e+08 2.94e+08 3.47e+08 3.85e+08 3.97e+08 3.80e+08 3.37e+08 2.77e+08 2.09e+08 1.39e+08 6.92e+07 0.00e+00 
0.00e+00 5.98e+07 1.22e+08 1.87e+08 2.55e+08 3.24e+08 3.85e+08 4.29e+08 4.44e+08 4.24e+08 3.74e+08 3.06e+08 2.30e+08 1.52e+08 7.54e+07 0.00e+00 
0.00e+00 6.11e+07 1.24e+08 1.91e+08 2.62e+08 3.33e+08 3.97e+08 4.44e+08 4.60e+08 4.39e+08 3.86e+08 3.15e+08 2.36e+08 1.56e+08 7.73e+07 0.00e+00 
0.00e+00 5.88e+07 1.20e+08 1.84e+08 2.51e+08 3.19e+08 3.80e+08 4.24e+08 4.39e+08 4.19e+08 3.69e+08 3.02e+08 2.26e+08 1.50e+08 7.43e+07 0.00e+00 
0.00e+00 5.31e+07 1.08e+08 1.66e+08 2.25e+08 2.84e+08 3.37e+08 3.74e+08 3.86e+08 3.69e+08 3.27e+08 2.69e+08 2.03e+08 1.34e+08 6.68e+07 0.00e+00 
0.00e+00 4.49e+07 9.10e+07 1.39e+08 1.88e+08 2.36e+08 2.77e+08 3.06e+08 3.15e+08 3.02e+08 2.69e+08 2.22e+08 1.69e+08 1.12e+08 5.60e+07 0.00e+00 
0.00e+00 3.48e+07 7.03e+07 1.07e+08 1.44e+08 1.79e+08 2.09e+08 2.30e+08 2.36e+08 2.26e+08 2.03e+08 1.69e+08 1.29e+08 8.62e+07 4.31e+07 0.00e+00 
0.00e+00 2.36e+07 4.77e+07 7.22e+07 9.66e+07 1.20e+08 1.39e+08 1.52e+08 1.56e+08 1.50e+08 1.34e+08 1.12e+08 8.62e+07 5.80e+07 2.90e+07 0.00e+00 
0.00e+00 1.19e+07 2.40e+07 3.63e+07 4.84e+07 5.98e+07 6.92e+07 7.54e+07 7.73e+07 7.43e+07 6.68e+07 5.60e+07 4.31e+07 2.90e+07 1.46e+07 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 3
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.49e+07 2.99e+07 4.49e+07 5.96e+07 7.31e+07 8.41e+07 9.13e+07 9.33e+07 8.98e+07 8.10e+07 6.82e+07 5.27e+07 3.57e+07 1.80e+07 0.00e+00 
0.00e+00 2.99e+07 6.01e+07 9.06e+07 1.21e+08 1.49e+08 1.72e+08 1.87e+08 1.91e+08 1.84e+08 1.66e+08 1.39e+08 1.07e+08 7.22e+07 3.63e+07 0.00e+00 
0.00e+00 4.49e+07 9.06e+07 1.37e+08 1.84e+08 2.28e+08 2.65e+08 2.90e+08 2.98e+08 2.86e+08 2.56e+08 2.14e+08 1.64e+08 1.10e+08 5.50e+07 0.00e+00 
0.00e+00 5.96e+07 1.21e+08 1.84e+08 2.48e+08 3.11e+08 3.65e+08 4.02e+08 4.14e+08 3.96e+08 3.53e+08 2.92e+08 2.22e+08 1.48e+08 7.39e+07 0.00e+00 
0.00e+00 7.31e+07 1.49e+08 2.28e+08 3.11e+08 3.93e+08 4.67e+08 5.19e+08 5.37e+08 5.12e+08 4.53e+08 3.71e+08 2.79e+08 1.85e+08 9.19e+07 0.00e+00 
0.00e+00 8.41e+07 1.72e+08 2.65e+08 3.65e+08 4.67e+08 5.61e+08 6.30e+08 6.55e+08 6.23e+08 5.45e+08 4.42e+08 3.29e+08 2.17e+08 1.07e+08 0.00e+00 
0.00e+00 9.13e+07 1.87e+08 2.90e+08 4.02e+08 5.19e+08 6.30e+08 7.15e+08 7.46e+08 7.07e+08 6.14e+08 4.93e+08 3.64e+08 2.38e+08 1.17e+08 0.00e+00 
0.00e+00 9.33e+07 1.91e+08 2.98e+08 4.14e+08 5.37e+08 6.55e+08 7.46e+08 7.81e+08 7.38e+08 6.38e+08 5.10e+08 3.76e+08 2.45e+08 1.20e+08 0.00e+00 
0.00e+00 8.98e+07 1.84e+08 2.86e+08 3.96e+08 5.12e+08 6.23e+08 7.07e+08 7.38e+08 6.99e+08 6.07e+08 4.87e+08 3.60e+08 2.35e+08 1.16e+08 0.00e+00 
0.00e+00 8.10e+07 1.66e+08 2.56e+08 3.53e+08 4.53e+08 5.45e+08 6.14e+08 6.38e+08 6.07e+08 5.31e+08 4.30e+08 3.20e+08 2.10e+08 1.04e+08 0.00e+00 
0.00e+00 6.82e+07 1.39e+08 2.14e+08 2.92e+08 3.71e+08 4.42e+08 4.93e+08 5.10e+08 4.87e+08 4.30e+08 3.51e+08 2.64e+08 1.74e+08 8.64e+07 0.00e+00 
0.00e+00 5.27e+07 1.07e+08 1.64e+08 2.22e+08 2.79e+08 3.29e+08 3.64e+08 3.76e+08 3.60e+08 3.20e+08 2.64e+08 1.99e+08 1.33e+08 6.61e+07 0.00e+00 
0.00e+00 3.57e+07 7.22e+07 1.10e+08 1.48e+08 1.85e+08 2.17e+08 2.38e+08 2.45e+08 2.35e+08 2.10e+08 1.74e+08 1.33e+08 8.88e+07 4.43e+07 0.00e+00 
0.00e+00 1.80e+07 3.63e+07 5.50e+07 7.39e+07 9.19e+07 1.07e+08 1.17e+08 1.20e+08 1.16e+08 1.04e+08 8.64e+07 6.61e+07 4.43e+07 2.22e+07 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 4
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.96e+07 3.95e+07 5.96e+07 7.95e+07 9.80e+07 1.13e+08 1.24e+08 1.27e+08 1.22e+08 1.09e+08 9.17e+07 7.05e+07 4.76e+07 2.39e+07 0.00e+00 
0.00e+00 3.95e+07 7.96e+07 1.21e+08 1.62e+08 2.00e+08 2.33e+08 2.55e+08 2.62e+08 2.51e+08 2.25e+08 1.88e+08 1.44e+08 9.66e+07 4.84e+07 0.00e+00 
0.00e+00 5.96e+07 1.21e+08 1.84e+08 2.48e+08 3.11e+08 3.65e+08 4.02e+08 4.14e+08 3.96e+08 3.53e+08 2.92e+08 2.22e+08 1.48e+08 7.39e+07 0.00e+00 
0.00e+00 7.95e+07 1.62e+08 2.48e+08 3.39e+08 4.29e+08 5.11e+08 5.69e+08 5.89e+08 5.62e+08 4.96e+08 4.06e+08 3.05e+08 2.02e+08 1.00e+08 0.00e+00 
0.00e+00 9.80e+07 2.00e+08 3.11e+08 4.29e+08 5.52e+08 6.68e+08 7.55e+08 7.86e+08 7.47e+08 6.51e+08 5.24e+08 3.88e+08 2.54e+08 1.25e+08 0.00e+00 
0.00e+00 1.13e+08 2.33e+08 3.65e+08 5.11e+08 6.68e+08 8.24e+08 9.47e+08 9.95e+08 9.38e+08 8.04e+08 6.37e+08 4.65e+08 3.01e+08 1.47e+08 0.00e+00 
0.00e+00 1.24e+08 2.55e+08 4.02e+08 5.69e+08 7.55e+08 9.47e+08 1.11e+09 1.18e+09 1.10e+09 9.26e+08 7.22e+08 5.20e+08 3.34e+08 1.63e+08 0.00e+00 
0.00e+00 1.27e+08 2.62e+08 4.14e+08 5.89e+08 7.86e+08 9.95e+08 1.18e+09 1.26e+09 1.16e+09 9.73e+08 7.52e+08 5.39e+08 3.44e+08 1.67e+08 0.00e+00 
0.00e+00 1.22e+08 2.51e+08 3.96e+08 5.62e+08 7.47e+08 9.38e+08 1.10e+09 1.16e+09 1.09e+09 9.17e+08 7.14e+08 5.14e+08 3.29e+08 1.60e+08 0.00e+00 
0.00e+00 1.09e+08 2.25e+08 3.53e+08 4.96e+08 6.51e+08 8.04e+08 9.26e+08 9.73e+08 9.17e+08 7.85e+08 6.21e+08 4.52e+08 2.92e+08 1.43e+08 0.00e+00 
0.00e+00 9.17e+07 1.88e+08 2.92e+08 4.06e+08 5.24e+08 6.37e+08 7.22e+08 7.52e+08 7.14e+08 6.21e+08 4.99e+08 3.68e+08 2.41e+08 1.18e+08 0.00e+00 
0.00e+00 7.05e+07 1.44e+08 2.22e+08 3.05e+08 3.88e+08 4.65e+08 5.20e+08 5.39e+08 5.14e+08 4.52e+08 3.68e+08 2.75e+08 1.82e+08 8.98e+07 0.00e+00 
0.00e+00 4.76e+07 9.66e+07 1.48e+08 2.02e+08 2.54e+08 3.01e+08 3.34e+08 3.44e+08 3.29e+08 2.92e+08 2.41e+08 1.82e+08 1.21e+08 5.99e+07 0.00e+00 
0.00e+00 2.39e+07 4.84e+07 7.39e+07 1.00e+08 1.25e+08 1.47e+08 1.63e+08 1.67e+08 1.60e+08 1.43e+08 1.18e+08 8.98e+07 5.99e+07 2.99e+07 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 5
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 2.39e+07 4.82e+07 7.31e+07 9.80e+07 1.22e+08 1.42e+08 1.55e+08 1.59e+08 1.53e+08 1.37e+08 1.14e+08 8.73e+07 5.86e+07 2.94e+07 0.00e+00 
0.00e+00 4.82e+07 9.75e+07 1.49e+08 2.00e+08 2.50e+08 2.94e+08 3.24e+08 3.33e+08 3.19e+08 2.84e+08 2.36e+08 1.79e+08 1.20e+08 5.98e+07 0.00e+00 
0.00e+00 7.31e+07 1.49e+08 2.28e+08 3.11e+08 3.93e+08 4.67e+08 5.19e+08 5.37e+08 5.12e+08 4.53e+08 3.71e+08 2.79e+08 1.85e+08 9.19e+07 0.00e+00 
0.00e+00 9.80e+07 2.00e+08 3.11e+08 4.29e+08 5.52e+08 6.68e+08 7.55e+08 7.86e+08 7.47e+08 6.51e+08 5.24e+08 3.88e+08 2.54e+08 1.25e+08 0.00e+00 
0.00e+00 1.22e+08 2.50e+08 3.93e+08 5.52e+08 7.27e+08 9.01e+08 1.04e+09 1.10e+09 1.03e+09 8.80e+08 6.93e+08 5.04e+08 3.25e+08 1.59e+08 0.00e+00 
0.00e+00 1.42e+08 2.94e+08 4.67e+08 6.68e+08 9.01e+08 1.15e+09 1.37e+09 1.47e+09 1.36e+09 1.13e+09 8.63e+08 6.13e+08 3.89e+08 1.89e+08 0.00e+00 
0.00e+00 1.55e+08 3.24e+08 5.19e+08 7.55e+08 1.04e+09 1.37e+09 1.69e+09 1.85e+09 1.68e+09 1.35e+09 1.00e+09 6.96e+08 4.36e+08 2.09e+08 0.00e+00 
0.00e+00 1.59e+08 3.33e+08 5.37e+08 7.86e+08 1.10e+09 1.47e+09 1.85e+09 2.07e+09 1.84e+09 1.44e+09 1.06e+09 7.26e+08 4.52e+08 2.16e+08 0.00e+00 
0.00e+00 1.53e+08 3.19e+08 5.12e+08 7.47e+08 1.03e+09 1.36e+09 1.68e+09 1.84e+09 1.66e+09 1.33e+09 9.92e+08 6.89e+08 4.31e+08 2.07e+08 0.00e+00 
0.00e+00 1.37e+08 2.84e+08 4.53e+08 6.51e+08 8.80e+08 1.13e+09 1.35e+09 1.44e+09 1.33e+09 1.11e+09 8.44e+08 5.98e+08 3.79e+08 1.83e+08 0.00e+00 
0.00e+00 1.14e+08 2.36e+08 3.71e+08 5.24e+08 6.93e+08 8.63e+08 1.00e+09 1.06e+09 9.92e+08 8.44e+08 6.62e+08 4.79e+08 3.08e+08 1.50e+08 0.00e+00 
0.00e+00 8.73e+07 1.79e+08 2.79e+08 3.88e+08 5.04e+08 6.13e+08 6.96e+08 7.26e+08 6.89e+08 5.98e+08 4.79e+08 3.53e+08 2.30e+08 1.13e+08 0.00e+00 
0.00e+00 5.86e+07 1.20e+08 1.85e+08 2.54e+08 3.25e+08 3.89e+08 4.36e+08 4.52e+08 4.31e+08 3.79e+08 3.08e+08 2.30e+08 1.52e+08 7.50e+07 0.00e+00 
0.00e+00 2.94e+07 5.98e+07 9.19e+07 1.25e+08 1.59e+08 1.89e+08 2.09e+08 2.16e+08 2.07e+08 1.83e+08 1.50e+08 1.13e+08 7.50e+07 3.72e+07 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 6
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 2.73e+07 5.53e+07 8.41e+07 1.13e+08 1.42e+08 1.66e+08 1.83e+08 1.88e+08 1.80e+08 1.61e+08 1.33e+08 1.01e+08 6.78e+07 3.39e+07 0.00e+00 
0.00e+00 5.53e+07 1.12e+08 1.72e+08 2.33e+08 2.94e+08 3.47e+08 3.85e+08 3.97e+08 3.80e+08 3.37e+08 2.77e+08 2.09e+08 1.39e+08 6.92e+07 0.00e+00 
0.00e+00 8.41e+07 1.72e+08 2.65e+08 3.65e+08 4.67e+08 5.61e+08 6.30e+08 6.55e+08 6.23e+08 5.45e+08 4.42e+08 3.29e+08 2.17e+08 1.07e+08 0.00e+00 
0.00e+00 1.13e+08 2.33e+08 3.65e+08 5.11e+08 6.68e+08 8.24e+08 9.47e+08 9.95e+08 9.38e+08 8.04e+08 6.37e+08 4.65e+08 3.01e+08 1.47e+08 0.00e+00 
0.00e+00 1.42e+08 2.94e+08 4.67e+08 6.68e+08 9.01e+08 1.15e+09 1.37e+09 1.47e+09 1.36e+09 1.13e+09 8.63e+08 6.13e+08 3.89e+08 1.89e+08 0.00e+00 
0.00e+00 1.66e+08 3.47e+08 5.61e+08 8.24e+08 1.15e+09 1.54e+09 1.93e+09 2.14e+09 1.92e+09 1.51e+09 1.11e+09 7.61e+08 4.73e+08 2.26e+08 0.00e+00 
0.00e+00 1.83e+08 3.85e+08 6.30e+08 9.47e+08 1.37e+09 1.93e+09 2.58e+09 3.02e+09 2.56e+09 1.90e+09 1.33e+09 8.80e+08 5.35e+08 2.53e+08 0.00e+00 
0.00e+00 1.88e+08 3.97e+08 6.55e+08 9.95e+08 1.47e+09 2.14e+09 3.02e+09 3.80e+09 3.00e+09 2.11e+09 1.42e+09 9.27e+08 5.58e+08 2.62e+08 0.00e+00 
0.00e+00 1.80e+08 3.80e+08 6.23e+08 9.38e+08 1.36e+09 1.92e+09 2.56e+09 3.00e+09 2.55e+09 1.89e+09 1.31e+09 8.72e+08 5.30e+08 2.50e+08 0.00e+00 
0.00e+00 1.61e+08 3.37e+08 5.45e+08 8.04e+08 1.13e+09 1.51e+09 1.90e+09 2.11e+09 1.89e+09 1.49e+09 1.09e+09 7.44e+08 4.61e+08 2.20e+08 0.00e+00 
0.00e+00 1.33e+08 2.77e+08 4.42e+08 6.37e+08 8.63e+08 1.11e+09 1.33e+09 1.42e+09 1.31e+09 1.09e+09 8.29e+08 5.86e+08 3.71e+08 1.79e+08 0.00e+00 
0.00e+00 1.01e+08 2.09e+08 3.29e+08 4.65e+08 6.13e+08 7.61e+08 8.80e+08 9.27e+08 8.72e+08 7.44e+08 5.86e+08 4.25e+08 2.74e+08 1.34e+08 0.00e+00 
0.00e+00 6.78e+07 1.39e+08 2.17e+08 3.01e+08 3.89e+08 4.73e+08 5.35e+08 5.58e+08 5.30e+08 4.61e+08 3.71e+08 2.74e+08 1.79e+08 8.79e+07 0.00e+00 
0.00e+00 3.39e+07 6.92e+07 1.07e+08 1.47e+08 1.89e+08 2.26e+08 2.53e+08 2.62e+08 2.50e+08 2.20e+08 1.79e+08 1.34e+08 8.79e+07 4.35e+07 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

Z = 7
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 2.95e+07 5.98e+07 9.13e+07 1.24e+08 1.55e+08 1.83e+08 2.02e+08 2.08e+08 1.99e+08 1.77e+08 1.46e+08 1.11e+08 7.38e+07 3.68e+07 0.00e+00 
0.00e+00 5.98e+07 1.22e+08 1.87e+08 2.55e+08 3.24e+08 3.85e+08 4.29e+08 4.44e+08 4.24e+08 3.74e+08 3.06e+08 2.30e+08 1.52e+08 7.54e+07 0.00e+00 
0.00e+00 9.13e+07 1.87e+08 2.90e+08 4.02e+08 5.19e+08 6.30e+08 7.15e+08 7.46e+08 7.07e+08 6.14e+08 4.93e+08 3.64e+08 2.38e+08 1.17e+08 0.00e+00 
0.00e+00 1.24e+08 2.55e+08 4.02e+08 5.69e+08 7.55e+08 9.47e+08 1.11e+09 1.18e+09 1.10e+09 9.26e+08 7.22e+08 5.20e+08 3.34e+08 1.63e+08 0.00e+00 
0.00e+00 1.55e+08 3.24e+08 5.19e+08 7.55e+08 1.04e+09 1.37e+09 1.69e+09 1.85e+09 1.68e+09 1.35e+09 1.00e+09 6.96e+08 4.36e+08 2.09e+08 0.00e+00 
0.00e+00 1.83e+08 3.85e+08 6.30e+08 9.47e+08 1.37e+09 1.93e+09 2.58e+09 3.02e+09 2.56e+09 1.90e+09 1.33e+09 8.80e+08 5.35e+08 2.53e+08 0.00e+00 
0.00e+00 2.02e+08 4.29e+08 7.15e+08 1.11e+09 1.69e+09 2.58e+09 3.88e+09 5.19e+09 3.87e+09 2.55e+09 1.64e+09 1.04e+09 6.13e+08 2.85e+08 0.00e+00 
0.00e+00 2.08e+08 4.44e+08 7.46e+08 1.18e+09 1.85e+09 3.02e+09 5.19e+09 8.67e+09 5.17e+09 2.99e+09 1.80e+09 1.10e+09 6.42e+08 2.97e+08 0.00e+00 
0.00e+00 1.99e+08 4.24e+08 7.07e+08 1.10e+09 1.68e+09 2.56e+09 3.87e+09 5.17e+09 3.85e+09 2.53e+09 1.63e+09 1.03e+09 6.07e+08 2.82e+08 0.00e+00 
0.00e+00 1.77e+08 3.74e+08 6.14e+08 9.26e+08 1.35e+09 1.90e+09 2.55e+09 2.99e+09 2.53e+09 1.87e+09 1.30e+09 8.62e+08 5.23e+08 2.47e+08 0.00e+00 
